"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis\full_pair_rules_work\metal_substitution","9bdbce9aa2a783d1b1c5.parquet",".parquet","0.01242","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bdbf079b558c784fd0b.parquet",".parquet","0.012514","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bde0eb882e56ba2a918.parquet",".parquet","0.01241","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bea47ee2d82251e2a1a.parquet",".parquet","0.012386","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bf77a6bf245785279e9.parquet",".parquet","0.012405","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bfa59711f4bcfe50a13.parquet",".parquet","0.012386","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c00084a6308845eb737.parquet",".parquet","0.012401","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c0872387eae65e2229d.parquet",".parquet","0.012367","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c0cfaa4366d1111c970.parquet",".parquet","0.012454","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c19023445b6da6df25c.parquet",".parquet","0.01242","2026-08-02T06:21:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c1ebd68fda31e04b9af.parquet",".parquet","0.012391","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c3adabefb38c580ca4c.parquet",".parquet","0.01252","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c3c4abc9119e27e5de5.parquet",".parquet","0.012401","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c486044b9f919ea944f.parquet",".parquet","0.01241","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c538d252a976de95e6e.parquet",".parquet","0.012401","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c55ccf27051f9449ec4.parquet",".parquet","0.01242","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c59f6bc74f66719d5db.parquet",".parquet","0.012386","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c5c99f67bbd16f275e4.parquet",".parquet","0.012382","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c5ed1875d0409ae32db.parquet",".parquet","0.012401","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c5eea72019f975f1f1f.parquet",".parquet","0.012458","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c5f3113d67caebe2ef1.parquet",".parquet","0.012391","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c6a759edd5fe5d02464.parquet",".parquet","0.01242","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9c9baf39882bf6aa4bab.parquet",".parquet","0.012418","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9ca1ae2affaa59687233.parquet",".parquet","0.012372","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9ca40469ccda3a22019b.parquet",".parquet","0.012382","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9ca5a5bd9a76d978efa3.parquet",".parquet","0.012405","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cacb934bde6299bef05.parquet",".parquet","0.01242","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cb834b532674cc93664.parquet",".parquet","0.012399","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cb8bed72e872d0bc5a8.parquet",".parquet","0.01242","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cb969649de56db1ee2c.parquet",".parquet","0.012362","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cb9ecb1900ce40da1da.parquet",".parquet","0.012457","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cbfc57c966a578d07e6.parquet",".parquet","0.012767","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9cd3c86440e638abc1f7.parquet",".parquet","0.012386","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d01ed14f884c16341d4.parquet",".parquet","0.01242","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d18c212f1859b60e6f9.parquet",".parquet","0.012503","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d1e0aee20ae2a9b0bbb.parquet",".parquet","0.01242","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d1f3f9ff3f7259bbcbd.parquet",".parquet","0.012487","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d31ea38c4e1fe85541f.parquet",".parquet","0.012367","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d366c316a3c4c2c7fc8.parquet",".parquet","0.012405","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d39dc94513dcc2f27b7.parquet",".parquet","0.012401","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d5073766ca616d9e160.parquet",".parquet","0.012219","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d50f51af9b797df9f2a.parquet",".parquet","0.012405","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d5d25cc51195795236a.parquet",".parquet","0.012448","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d63dc09622397e8a47a.parquet",".parquet","0.012498","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9d651e3537b80e47878b.parquet",".parquet","0.01248","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
